NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,P.VOL$,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,T.VOL$,R.DATE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-CCP,2021-03-15,AUD,32.94,6478277.0,2021-12-29,44.79,35.97,31.0,2021-07-13,29.64,3240541.0,2021-08-03,OPEN,-10.02,-25.0,36.0,-28.0
-,ASX-SDF,2021-03-15,AUD,3.86,5142458.0,2021-11-30,5.1,32.12,31.0,2021-07-13,4.37,14445533.0,2021-02-23,OPEN,13.21,32.0,40.0,41.0
-,ASX-A2M,2021-03-15,AUD,8.78,20614694.0,2021-12-18,15.32,74.49,68.0,2021-07-13,7.09,43051941.0,-,OPEN,-19.25,-47.0,37.0,-26.0
-,ASX-GEM,2021-03-15,AUD,1.07,2100064.0,2021-08-24,1.43,33.64,52.0,2021-07-13,1.0,2697903.0,2021-02-23,OPEN,-6.54,-16.0,64.0,-19.0
-,ASX-MYX,2021-03-16,AUD,0.35,904580.0,2021-10-07,0.48,37.14,46.0,2021-04-16,0.48,5205151.0,-,CLOSED,37.14,360.0,13.0,100.0
-,ASX-NAN,2021-03-16,AUD,6.3,5848649.0,2022-02-19,9.0,42.86,32.0,2021-07-13,5.42,5161417.0,2021-02-23,OPEN,-13.97,-35.0,30.0,-33.0
-,ASX-SDF,2021-03-16,AUD,3.84,6217091.0,2021-12-01,5.07,32.03,31.0,2021-07-13,4.37,14445533.0,2021-02-23,OPEN,13.8,34.0,39.0,43.0
-,ASX-CCP,2021-03-16,AUD,33.98,6039333.0,2022-01-04,46.34,36.37,31.0,2021-07-13,29.64,3240541.0,2021-08-03,OPEN,-12.77,-32.0,35.0,-35.0
-,ASX-GEM,2021-03-16,AUD,1.09,3138244.0,2021-08-25,1.45,33.03,51.0,2021-07-13,1.0,2697903.0,2021-02-23,OPEN,-8.26,-20.0,63.0,-25.0
-,ASX-DMP,2021-03-16,AUD,93.42,15695681.0,2022-01-16,122.49,31.12,26.0,2021-07-13,115.45,14125423.0,2021-08-17,OPEN,23.58,58.0,33.0,76.0
-,ASX-NST,2021-03-18,AUD,9.36,181636519.0,2022-02-11,12.85,37.29,28.0,2021-07-13,10.23,43376397.0,2021-08-19,OPEN,9.29,23.0,31.0,25.0
-,ASX-WSA,2021-03-18,AUD,2.05,4871470.0,2021-10-22,3.22,57.07,66.0,2021-07-13,2.34,2483503.0,2021-02-22,OPEN,14.15,35.0,46.0,25.0
-,ASX-SZL,2021-03-22,AUD,8.17,4315492.0,2021-06-01,11.58,41.74,148.0,2021-06-01,7.69,1458009.0,-,CLOSED,-5.88,-24.0,86.0,-14.0
-,ASX-CGC,2021-03-22,AUD,4.46,13918242.0,2021-10-15,7.01,57.17,70.0,2021-07-13,3.28,6711995.0,2021-02-22,OPEN,-26.46,-69.0,47.0,-46.0
-,ASX-WSA,2021-03-22,AUD,2.06,6745357.0,2021-10-26,3.23,56.8,66.0,2021-07-13,2.34,2483503.0,2021-02-22,OPEN,13.59,35.0,44.0,24.0
-,ASX-WHC,2021-03-22,AUD,1.75,21514968.0,2021-08-26,2.54,45.14,72.0,2021-07-13,1.99,13639886.0,2021-08-26,OPEN,13.71,36.0,62.0,30.0
-,ASX-REA,2021-03-25,AUD,138.22,20437900.0,2021-08-20,186.53,34.95,60.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,19.5,52.0,64.0,56.0
-,ASX-REA,2021-03-25,AUD,138.22,20437900.0,2021-10-22,191.7,38.69,46.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,19.5,52.0,45.0,50.0
-,ASX-CGC,2021-03-26,AUD,4.81,10939022.0,2021-09-10,6.87,42.83,64.0,2021-07-13,3.28,6711995.0,2021-02-22,OPEN,-31.81,-85.0,56.0,-74.0
-,ASX-RSG,2021-03-26,AUD,0.47,10206965.0,2022-01-24,0.81,72.34,60.0,2021-07-13,0.6,1289752.0,2021-02-26,OPEN,27.66,74.0,31.0,38.0
-,ASX-S32,2021-03-29,AUD,2.84,27649868.0,2021-11-07,3.89,36.97,42.0,2021-07-13,2.94,42044978.0,2021-08-19,OPEN,3.52,10.0,41.0,10.0
-,ASX-IGO,2021-03-31,AUD,6.28,19960120.0,2022-02-02,8.39,33.6,27.0,2021-07-12,8.39,39042901.0,-,CLOSED,33.6,96.0,29.0,100.0
-,ASX-SZL,2021-03-31,AUD,7.36,3283230.0,2021-06-29,12.53,70.24,197.0,2021-06-22,8.44,3003880.0,-,CLOSED,14.67,52.0,79.0,21.0
-,ASX-SZL,2021-03-31,AUD,7.36,3283230.0,2021-06-22,10.83,47.15,143.0,2021-06-22,8.44,3003880.0,-,CLOSED,14.67,52.0,86.0,31.0
-,ASX-RSG,2021-03-31,AUD,0.44,8035385.0,2022-01-29,0.76,72.73,60.0,2021-07-13,0.6,1289752.0,2021-02-26,OPEN,36.36,103.0,29.0,50.0
-,ASX-A2M,2021-03-31,AUD,7.83,33484142.0,2021-10-03,13.11,67.43,91.0,2021-07-13,7.09,43051941.0,-,OPEN,-9.45,-27.0,48.0,-14.0
-,ASX-A2M,2021-03-31,AUD,7.83,33484142.0,2021-08-03,11.14,42.27,85.0,2021-07-13,7.09,43051941.0,-,OPEN,-9.45,-27.0,71.0,-22.0
-,ASX-A2M,2021-03-31,AUD,7.83,33484142.0,2021-07-14,10.2,30.27,73.0,2021-07-13,7.09,43051941.0,-,OPEN,-9.45,-27.0,85.0,-31.0
-,ASX-A2M,2021-03-31,AUD,7.83,33484142.0,2022-03-28,10.54,34.61,24.0,2021-07-13,7.09,43051941.0,-,OPEN,-9.45,-27.0,25.0,-27.0
-,ASX-CNU,2021-03-31,AUD,6.34,14897142.0,2022-02-20,8.94,41.01,32.0,2021-07-13,5.85,2513517.0,-,OPEN,-7.73,-22.0,27.0,-19.0
-,ASX-A2M,2021-03-31,AUD,7.83,33484142.0,2021-12-30,14.13,80.46,74.0,2021-07-13,7.09,43051941.0,-,OPEN,-9.45,-27.0,32.0,-12.0
-,ASX-CNU,2021-03-31,AUD,6.34,14897142.0,2022-01-26,8.6,35.65,30.0,2021-07-13,5.85,2513517.0,-,OPEN,-7.73,-22.0,30.0,-22.0
-,ASX-A2M,2021-03-31,AUD,7.83,33484142.0,2022-01-03,13.66,74.46,67.0,2021-07-13,7.09,43051941.0,-,OPEN,-9.45,-27.0,32.0,-13.0
-,ASX-CMW,2021-03-31,AUD,0.82,2952575.0,2021-11-13,1.1,34.15,38.0,2021-07-13,0.9,2013325.0,2021-02-27,OPEN,9.76,28.0,39.0,29.0
-,ASX-MYX,2021-04-01,AUD,0.42,6645129.0,2021-10-27,0.58,38.1,46.0,2021-04-16,0.58,15801013.0,-,CLOSED,38.1,800.0,6.0,100.0
-,ASX-RSG,2021-04-01,AUD,0.45,2814037.0,2022-01-30,0.78,73.33,61.0,2021-07-13,0.6,1289752.0,2021-02-26,OPEN,33.33,95.0,29.0,45.0
-,ASX-CNU,2021-04-01,AUD,6.44,3488065.0,2022-02-21,9.08,40.99,32.0,2021-07-13,5.85,2513517.0,-,OPEN,-9.16,-26.0,27.0,-22.0
-,ASX-CNU,2021-04-01,AUD,6.44,3488065.0,2022-01-27,8.73,35.56,30.0,2021-07-13,5.85,2513517.0,-,OPEN,-9.16,-26.0,29.0,-26.0
-,ASX-SZL,2021-04-07,AUD,8.17,5263691.0,2021-06-17,11.58,41.74,148.0,2021-06-17,8.24,6110858.0,-,CLOSED,0.86,4.0,86.0,2.0
-,ASX-S32,2021-04-07,AUD,2.82,41779325.0,2021-08-28,3.67,30.14,53.0,2021-07-13,2.94,42044978.0,2021-08-19,OPEN,4.26,13.0,58.0,14.0
-,ASX-MND,2021-04-07,AUD,10.74,3186034.0,2021-12-01,15.41,43.48,46.0,2021-07-13,11.23,4915551.0,2021-02-23,OPEN,4.56,14.0,35.0,10.0
-,ASX-A2M,2021-04-08,AUD,8.15,33926445.0,2022-01-07,14.71,80.49,74.0,2021-07-13,7.09,43051941.0,-,OPEN,-13.01,-40.0,30.0,-16.0
-,ASX-BAP,2021-04-08,AUD,7.7,4197547.0,2022-03-27,10.09,31.04,22.0,2021-07-13,8.06,6776421.0,2021-08-17,OPEN,4.68,14.0,23.0,15.0
-,ASX-WSA,2021-04-08,AUD,2.28,10495209.0,2021-10-04,3.35,46.93,66.0,2021-07-13,2.34,2483503.0,2021-02-22,OPEN,2.63,8.0,46.0,6.0
-,ASX-A2M,2021-04-08,AUD,8.15,33926445.0,2022-01-11,14.22,74.48,68.0,2021-07-13,7.09,43051941.0,-,OPEN,-13.01,-40.0,29.0,-17.0
-,ASX-A2M,2021-04-08,AUD,8.15,33926445.0,2022-04-05,10.97,34.6,24.0,2021-07-13,7.09,43051941.0,-,OPEN,-13.01,-40.0,23.0,-38.0
-,ASX-A2M,2021-04-08,AUD,8.15,33926445.0,2021-07-22,10.62,30.31,73.0,2021-07-13,7.09,43051941.0,-,OPEN,-13.01,-40.0,78.0,-43.0
-,ASX-A2M,2021-04-08,AUD,8.15,33926445.0,2021-07-21,10.65,30.67,74.0,2021-07-13,7.09,43051941.0,-,OPEN,-13.01,-40.0,79.0,-42.0
-,ASX-A2M,2021-04-08,AUD,8.15,33926445.0,2021-08-11,11.6,42.33,85.0,2021-07-13,7.09,43051941.0,-,OPEN,-13.01,-40.0,66.0,-31.0
-,ASX-A2M,2021-04-08,AUD,8.15,33926445.0,2021-10-11,13.65,67.48,91.0,2021-07-13,7.09,43051941.0,-,OPEN,-13.01,-40.0,44.0,-19.0
-,ASX-WHC,2021-04-08,AUD,1.79,5249901.0,2021-09-12,2.6,45.25,73.0,2021-07-13,1.99,13639886.0,2021-08-26,OPEN,11.17,34.0,52.0,25.0
-,ASX-IGO,2021-04-08,AUD,6.72,17891792.0,2022-01-16,8.83,31.4,28.0,2021-07-13,8.51,39042901.0,2021-08-30,OPEN,26.64,82.0,29.0,85.0
-,ASX-SZL,2021-04-13,AUD,8.92,5562592.0,2021-05-17,13.13,47.2,350.0,2021-05-17,7.19,3110372.0,-,CLOSED,-19.39,-168.0,85.0,-41.0
-,ASX-NAN,2021-04-13,AUD,6.1,3409668.0,2022-03-19,8.71,42.79,32.0,2021-07-13,5.42,5161417.0,2021-02-23,OPEN,-11.15,-36.0,23.0,-26.0
-,ASX-SZL,2021-04-14,AUD,9.13,4888220.0,2021-05-18,13.44,47.21,350.0,2021-05-18,7.67,3055429.0,-,CLOSED,-15.99,-139.0,85.0,-34.0
-,ASX-CGC,2021-04-14,AUD,4.76,4211267.0,2021-11-07,7.48,57.14,70.0,2021-07-13,3.28,6711995.0,2021-02-22,OPEN,-31.09,-102.0,37.0,-54.0
-,ASX-SFR,2021-04-15,AUD,5.81,12588178.0,2021-12-21,18.92,225.65,227.0,2021-07-13,6.68,3849731.0,2021-02-25,OPEN,14.97,50.0,30.0,7.0
-,ASX-NAN,2021-04-16,AUD,6.13,2459099.0,2022-03-22,8.76,42.9,32.0,2021-07-13,5.42,5161417.0,2021-02-23,OPEN,-11.58,-38.0,22.0,-27.0
-,ASX-CNU,2021-04-19,AUD,6.04,2994348.0,2022-02-14,8.19,35.6,30.0,2021-07-13,5.85,2513517.0,-,OPEN,-3.15,-11.0,24.0,-9.0
-,ASX-NAN,2021-04-19,AUD,6.19,2964892.0,2022-03-08,9.09,46.85,37.0,2021-07-13,5.42,5161417.0,2021-02-23,OPEN,-12.44,-43.0,23.0,-27.0
-,ASX-CNU,2021-04-19,AUD,6.04,2994348.0,2022-03-11,8.51,40.89,32.0,2021-07-13,5.85,2513517.0,-,OPEN,-3.15,-11.0,22.0,-8.0
-,ASX-SFR,2021-04-20,AUD,6.12,7897138.0,2022-01-12,16.24,165.36,156.0,2021-07-13,6.68,3849731.0,2021-02-25,OPEN,9.15,32.0,27.0,6.0
-,ASX-CNU,2021-04-21,AUD,6.1,4532117.0,2022-03-13,8.6,40.98,32.0,2021-07-13,5.85,2513517.0,-,OPEN,-4.1,-15.0,22.0,-10.0
-,ASX-CNU,2021-04-21,AUD,6.1,4532117.0,2022-02-16,8.27,35.57,30.0,2021-07-13,5.85,2513517.0,-,OPEN,-4.1,-15.0,24.0,-12.0
-,ASX-MYX,2021-04-22,AUD,0.45,2544862.0,2021-08-09,0.61,35.56,82.0,2021-07-13,0.34,575216.0,2021-02-23,OPEN,-24.44,-88.0,64.0,-69.0
-,ASX-WSA,2021-04-26,AUD,2.27,2507848.0,2021-11-01,3.26,43.61,58.0,2021-07-13,2.34,2483503.0,2021-02-22,OPEN,3.08,12.0,35.0,7.0
-,ASX-WHC,2021-04-27,AUD,1.25,17102055.0,2022-03-01,3.12,149.6,122.0,2021-07-13,1.99,13639886.0,2021-08-26,OPEN,59.2,226.0,21.0,40.0
-,ASX-WHC,2021-04-27,AUD,1.25,17102055.0,2022-03-21,3.1,148.0,114.0,2021-07-13,1.99,13639886.0,2021-08-26,OPEN,59.2,226.0,20.0,40.0
-,ASX-A2M,2021-04-28,AUD,7.05,49451499.0,2021-08-31,10.03,42.27,85.0,2021-07-13,7.09,43051941.0,-,OPEN,0.57,2.0,52.0,1.0
-,ASX-A2M,2021-04-28,AUD,7.05,49451499.0,2022-01-31,12.3,74.47,68.0,2021-07-13,7.09,43051941.0,-,OPEN,0.57,2.0,23.0,1.0
-,ASX-A2M,2021-04-28,AUD,7.05,49451499.0,2022-01-27,12.72,80.43,74.0,2021-07-13,7.09,43051941.0,-,OPEN,0.57,2.0,24.0,1.0
-,ASX-A2M,2021-04-28,AUD,7.05,49451499.0,2021-08-11,9.18,30.21,73.0,2021-07-13,7.09,43051941.0,-,OPEN,0.57,2.0,62.0,2.0
-,ASX-A2M,2021-04-28,AUD,7.05,49451499.0,2021-08-10,9.22,30.78,75.0,2021-07-13,7.09,43051941.0,-,OPEN,0.57,2.0,62.0,2.0
-,ASX-A2M,2021-04-28,AUD,7.05,49451499.0,2021-10-31,11.81,67.52,91.0,2021-07-13,7.09,43051941.0,-,OPEN,0.57,2.0,35.0,1.0
-,ASX-A2M,2021-04-28,AUD,7.05,49451499.0,2022-04-25,9.49,34.61,24.0,2021-07-13,7.09,43051941.0,-,OPEN,0.57,2.0,18.0,2.0
-,ASX-WSA,2021-04-29,AUD,2.32,5603148.0,2021-11-07,3.33,43.53,57.0,2021-07-13,2.34,2483503.0,2021-02-22,OPEN,0.86,3.0,33.0,2.0
-,ASX-REA,2021-04-29,AUD,159.92,16645273.0,2021-11-02,220.64,37.97,51.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,3.28,13.0,34.0,9.0
-,ASX-REA,2021-04-29,AUD,159.92,16645273.0,2021-09-20,215.32,34.64,61.0,2021-07-13,165.17,49625987.0,2021-05-06,OPEN,3.28,13.0,44.0,9.0
-,ASX-GEM,2021-04-30,AUD,1.0,3412471.0,2022-01-30,1.48,48.0,44.0,2021-07-13,1.0,2697903.0,2021-02-23,OPEN,0.0,0.0,23.0,0.0
-,ASX-WSA,2021-04-30,AUD,2.31,3151625.0,2021-11-05,3.32,43.72,58.0,2021-07-13,2.34,2483503.0,2021-02-22,OPEN,1.3,5.0,33.0,3.0
-,ASX-ORA,2021-04-30,AUD,3.18,4707065.0,2022-03-22,4.31,35.53,27.0,2021-07-13,3.4,4231307.0,2021-08-19,OPEN,6.92,28.0,19.0,19.0
-,ASX-GEM,2021-05-03,AUD,1.03,4489241.0,2022-02-02,1.53,48.54,44.0,2021-07-13,1.0,2697903.0,2021-02-23,OPEN,-2.91,-12.0,22.0,-6.0
-,ASX-WHC,2021-05-03,AUD,1.31,11385089.0,2022-03-07,3.27,149.62,122.0,2021-07-13,1.99,13639886.0,2021-08-26,OPEN,51.91,214.0,20.0,35.0
-,ASX-A2M,2021-05-05,AUD,7.43,43997904.0,2021-11-13,11.11,49.53,65.0,2021-07-13,7.09,43051941.0,-,OPEN,-4.58,-20.0,31.0,-9.0
-,ASX-S32,2021-05-05,AUD,2.95,31912643.0,2021-09-25,3.84,30.17,53.0,2021-07-13,2.94,42044978.0,2021-08-19,OPEN,-0.34,-1.0,41.0,-1.0
-,ASX-MFG,2021-05-05,AUD,48.81,16596669.0,2022-01-04,73.5,50.58,52.0,2021-07-13,53.05,19635662.0,2021-08-10,OPEN,8.69,37.0,24.0,17.0
-,ASX-WSA,2021-05-06,AUD,2.36,4598406.0,2021-11-11,3.39,43.64,58.0,2021-07-13,2.34,2483503.0,2021-02-22,OPEN,-0.85,-4.0,31.0,-2.0
-,ASX-GEM,2021-05-06,AUD,0.99,2967590.0,2022-02-05,1.47,48.48,44.0,2021-07-13,1.0,2697903.0,2021-02-23,OPEN,1.01,4.0,21.0,2.0
-,ASX-WEB,2021-05-07,AUD,4.78,27202464.0,2022-01-30,6.35,32.85,31.0,2021-07-13,5.1,16637934.0,2021-08-17,OPEN,6.69,30.0,21.0,20.0
-,ASX-WEB,2021-05-07,AUD,4.78,27202464.0,2022-04-21,7.65,60.04,43.0,2021-07-13,5.1,16637934.0,2021-08-17,OPEN,6.69,30.0,16.0,11.0
-,ASX-WEB,2021-05-07,AUD,4.78,27202464.0,2022-04-12,7.44,55.65,41.0,2021-07-13,5.1,16637934.0,2021-08-17,OPEN,6.69,30.0,17.0,12.0
-,ASX-WHC,2021-05-07,AUD,1.27,7790143.0,2022-03-11,3.18,150.39,123.0,2021-07-13,1.99,13639886.0,2021-08-26,OPEN,56.69,251.0,19.0,38.0
-,ASX-S32,2021-05-07,AUD,3.0,22625973.0,2021-12-16,4.1,36.67,41.0,2021-07-13,2.94,42044978.0,2021-08-19,OPEN,-2.0,-9.0,26.0,-5.0
-,ASX-S32,2021-05-10,AUD,3.08,36368468.0,2021-12-19,4.21,36.69,41.0,2021-07-13,2.94,42044978.0,2021-08-19,OPEN,-4.55,-21.0,25.0,-12.0
-,ASX-WSA,2021-05-10,AUD,2.5,5547680.0,2021-11-15,3.59,43.6,58.0,2021-07-13,2.34,2483503.0,2021-02-22,OPEN,-6.4,-29.0,29.0,-15.0
-,ASX-GEM,2021-05-10,AUD,1.01,1343822.0,2022-02-09,1.5,48.51,44.0,2021-07-13,1.0,2697903.0,2021-02-23,OPEN,-0.99,-5.0,20.0,-2.0
-,ASX-GEM,2021-05-11,AUD,1.01,1450027.0,2022-02-10,1.5,48.51,44.0,2021-07-13,1.0,2697903.0,2021-02-23,OPEN,-0.99,-5.0,20.0,-2.0
-,ASX-S32,2021-05-11,AUD,3.08,24292484.0,2021-12-20,4.21,36.69,41.0,2021-07-13,2.94,42044978.0,2021-08-19,OPEN,-4.55,-21.0,24.0,-12.0
-,ASX-A2M,2021-05-12,AUD,5.75,62844550.0,2022-02-10,10.38,80.52,74.0,2021-07-13,7.09,43051941.0,-,OPEN,23.3,111.0,19.0,29.0
-,ASX-A2M,2021-05-12,AUD,5.75,62844550.0,2022-05-09,7.74,34.61,24.0,2021-07-13,7.09,43051941.0,-,OPEN,23.3,111.0,15.0,67.0
-,ASX-A2M,2021-05-12,AUD,5.75,62844550.0,2021-08-25,7.49,30.26,73.0,2021-07-13,7.09,43051941.0,-,OPEN,23.3,111.0,50.0,77.0
-,ASX-A2M,2021-05-12,AUD,5.75,62844550.0,2021-08-24,7.52,30.78,75.0,2021-07-13,7.09,43051941.0,-,OPEN,23.3,111.0,51.0,76.0
-,ASX-A2M,2021-05-12,AUD,5.75,62844550.0,2022-02-14,10.03,74.43,67.0,2021-07-13,7.09,43051941.0,-,OPEN,23.3,111.0,19.0,31.0
-,ASX-A2M,2021-05-12,AUD,5.75,62844550.0,2021-11-14,9.63,67.48,91.0,2021-07-13,7.09,43051941.0,-,OPEN,23.3,111.0,28.0,35.0
-,ASX-A2M,2021-05-12,AUD,5.75,62844550.0,2021-09-14,8.18,42.26,85.0,2021-07-13,7.09,43051941.0,-,OPEN,23.3,111.0,42.0,55.0
-,ASX-WHC,2021-05-13,AUD,1.25,14963153.0,2022-03-17,3.12,149.6,122.0,2021-07-13,1.99,13639886.0,2021-08-26,OPEN,59.2,287.0,17.0,40.0
-,ASX-WHC,2021-05-13,AUD,1.25,14963153.0,2022-04-06,3.1,148.0,114.0,2021-07-13,1.99,13639886.0,2021-08-26,OPEN,59.2,287.0,16.0,40.0
-,ASX-CGC,2021-05-13,AUD,4.41,10339483.0,2021-12-05,7.12,61.45,75.0,2021-07-13,3.28,6711995.0,2021-02-22,OPEN,-25.62,-124.0,25.0,-42.0
-,ASX-IPL,2021-05-13,AUD,2.41,15063079.0,2022-04-15,3.59,48.96,37.0,2021-07-13,2.57,49725501.0,2021-05-10,OPEN,6.64,32.0,15.0,14.0
-,ASX-IPL,2021-05-13,AUD,2.41,15063079.0,2022-04-22,3.39,40.66,30.0,2021-07-13,2.57,49725501.0,2021-05-10,OPEN,6.64,32.0,15.0,16.0
-,ASX-A2M,2021-05-14,AUD,5.53,51927950.0,2021-08-27,7.2,30.2,72.0,2021-07-08,7.2,43051941.0,-,CLOSED,30.2,162.0,45.0,100.0
-,ASX-A2M,2021-05-14,AUD,5.53,51927950.0,2021-08-26,7.23,30.74,74.0,2021-07-08,7.23,43051941.0,-,CLOSED,30.74,165.0,45.0,100.0
-,ASX-BAP,2021-05-14,AUD,7.43,5293125.0,2022-02-27,9.82,32.17,28.0,2021-07-13,8.06,6776421.0,2021-08-17,OPEN,8.48,42.0,18.0,26.0
-,ASX-NXT,2021-05-14,AUD,10.45,12790204.0,2022-03-29,13.83,32.34,26.0,2021-07-13,11.78,21591397.0,2021-02-25,OPEN,12.73,63.0,16.0,39.0
-,ASX-A2M,2021-05-14,AUD,5.53,51927950.0,2022-02-16,9.65,74.5,68.0,2021-07-13,7.09,43051941.0,-,OPEN,28.21,139.0,18.0,38.0
-,ASX-A2M,2021-05-14,AUD,5.53,51927950.0,2022-02-12,9.98,80.47,74.0,2021-07-13,7.09,43051941.0,-,OPEN,28.21,139.0,19.0,35.0
-,ASX-A2M,2021-05-14,AUD,5.53,51927950.0,2022-05-11,7.44,34.54,24.0,2021-07-13,7.09,43051941.0,-,OPEN,28.21,139.0,14.0,82.0
-,ASX-A2M,2021-05-14,AUD,5.53,51927950.0,2021-09-16,7.87,42.31,85.0,2021-07-13,7.09,43051941.0,-,OPEN,28.21,139.0,41.0,67.0
-,ASX-A2M,2021-05-14,AUD,5.53,51927950.0,2021-11-16,9.26,67.45,91.0,2021-07-13,7.09,43051941.0,-,OPEN,28.21,139.0,27.0,42.0
-,ASX-MYX,2021-05-14,AUD,0.38,770201.0,2022-04-13,0.52,36.84,28.0,2021-07-13,0.34,575216.0,2021-02-23,OPEN,-10.53,-52.0,15.0,-29.0
-,ASX-WHC,2021-05-17,AUD,1.41,21517332.0,2021-10-21,2.05,45.39,73.0,2021-06-10,2.05,13639886.0,-,CLOSED,45.39,572.0,13.0,100.0
-,ASX-DMP,2021-05-17,AUD,106.47,32903915.0,2022-03-19,139.6,31.12,26.0,2021-07-13,115.45,14125423.0,2021-08-17,OPEN,8.43,43.0,16.0,27.0
-,ASX-CMW,2021-05-17,AUD,0.88,1441834.0,2021-09-26,1.28,45.45,87.0,2021-07-13,0.9,2013325.0,2021-02-27,OPEN,2.27,12.0,37.0,5.0
-,ASX-CNU,2021-05-17,AUD,5.84,2063050.0,2022-03-16,7.9,35.27,29.0,2021-07-13,5.85,2513517.0,-,OPEN,0.17,1.0,16.0,0.0
-,ASX-SZL,2021-05-17,AUD,7.19,3110372.0,2021-08-08,10.58,47.15,143.0,2021-07-13,8.87,3907022.0,2021-02-25,OPEN,23.37,120.0,59.0,50.0
-,ASX-CNU,2021-05-17,AUD,5.84,2063050.0,2022-04-11,8.3,42.12,32.0,2021-07-13,5.85,2513517.0,-,OPEN,0.17,1.0,15.0,0.0
-,ASX-CNU,2021-05-17,AUD,5.84,2063050.0,2022-04-11,8.74,49.66,38.0,2021-07-13,5.85,2513517.0,-,OPEN,0.17,1.0,15.0,0.0
-,ASX-NXT,2021-05-17,AUD,10.57,8505320.0,2022-04-01,13.99,32.36,26.0,2021-07-13,11.78,21591397.0,2021-02-25,OPEN,11.45,59.0,15.0,35.0
-,ASX-SZL,2021-05-17,AUD,7.19,3110372.0,2021-08-15,12.24,70.24,197.0,2021-07-13,8.87,3907022.0,2021-02-25,OPEN,23.37,120.0,54.0,33.0
-,ASX-SZL,2021-05-18,AUD,7.67,3055429.0,2021-08-09,11.29,47.2,143.0,2021-07-13,8.87,3907022.0,2021-02-25,OPEN,15.65,82.0,58.0,33.0
-,ASX-SZL,2021-05-18,AUD,7.67,3055429.0,2021-08-16,13.05,70.14,196.0,2021-07-13,8.87,3907022.0,2021-02-25,OPEN,15.65,82.0,53.0,22.0
-,ASX-IPL,2021-05-18,AUD,2.45,17041148.0,2022-04-20,3.65,48.98,37.0,2021-07-13,2.57,49725501.0,2021-05-10,OPEN,4.9,26.0,14.0,10.0
-,ASX-IPL,2021-05-18,AUD,2.45,17041148.0,2022-04-27,3.45,40.82,30.0,2021-07-13,2.57,49725501.0,2021-05-10,OPEN,4.9,26.0,14.0,12.0
-,ASX-SDF,2021-05-19,AUD,3.89,8633859.0,2022-02-03,5.14,32.13,31.0,2021-07-13,4.37,14445533.0,2021-02-23,OPEN,12.34,66.0,18.0,38.0
-,ASX-A2M,2021-05-20,AUD,5.22,45572526.0,2021-09-02,6.8,30.27,73.0,2021-07-05,6.8,43051941.0,-,CLOSED,30.27,196.0,37.0,100.0
-,ASX-A2M,2021-05-20,AUD,5.22,45572526.0,2022-05-17,7.03,34.67,24.0,2021-07-07,7.03,43051941.0,-,CLOSED,34.67,213.0,11.0,100.0
-,ASX-A2M,2021-05-20,AUD,5.22,45572526.0,2021-09-01,6.82,30.65,74.0,2021-07-05,6.82,43051941.0,-,CLOSED,30.65,198.0,38.0,100.0
-,ASX-NAN,2021-05-20,AUD,5.11,5932940.0,2022-05-09,8.56,67.51,48.0,2021-07-13,5.42,5161417.0,2021-02-23,OPEN,6.07,33.0,13.0,9.0
-,ASX-NXT,2021-05-20,AUD,10.52,14176773.0,2022-04-04,13.93,32.41,26.0,2021-07-13,11.78,21591397.0,2021-02-25,OPEN,11.98,66.0,14.0,37.0
-,ASX-SEK,2021-05-20,AUD,28.38,27563820.0,2022-04-14,39.4,38.83,30.0,2021-07-13,32.85,43528878.0,2021-02-23,OPEN,15.75,86.0,14.0,41.0
-,ASX-A2M,2021-05-20,AUD,5.22,45572526.0,2021-11-22,8.74,67.43,91.0,2021-07-13,7.09,43051941.0,-,OPEN,35.82,196.0,25.0,53.0
-,ASX-A2M,2021-05-20,AUD,5.22,45572526.0,2021-09-22,7.43,42.34,85.0,2021-07-13,7.09,43051941.0,-,OPEN,35.82,196.0,37.0,85.0
-,ASX-A2M,2021-05-20,AUD,5.22,45572526.0,2022-02-22,9.11,74.52,68.0,2021-07-13,7.09,43051941.0,-,OPEN,35.82,196.0,17.0,48.0
-,ASX-CGC,2021-05-20,AUD,4.29,6785060.0,2021-12-12,6.93,61.54,75.0,2021-07-13,3.28,6711995.0,2021-02-22,OPEN,-23.54,-129.0,22.0,-38.0
-,ASX-CNU,2021-05-20,AUD,5.99,4005363.0,2022-03-19,8.11,35.39,29.0,2021-07-13,5.85,2513517.0,-,OPEN,-2.34,-13.0,15.0,-7.0
-,ASX-A2M,2021-05-20,AUD,5.22,45572526.0,2022-02-18,9.42,80.46,74.0,2021-07-13,7.09,43051941.0,-,OPEN,35.82,196.0,17.0,45.0
-,ASX-CGC,2021-05-20,AUD,4.29,6785060.0,2021-09-15,5.81,35.43,76.0,2021-07-13,3.28,6711995.0,2021-02-22,OPEN,-23.54,-129.0,39.0,-66.0
